bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,idade_imovel,foi_reformado,lat,long,zipcode,price
3.0,2.5,2720,6014,2.0,0,0,3,7,2720.0,0,2760,6537,12,0,47.3344,-122.174,98092,299900.0
3.0,2.25,2270,8876,1.0,0,0,3,7,1380.0,890,2150,7455,37,0,47.4653,-122.176,98058,332000.0
4.0,1.75,2410,8400,1.0,0,0,3,7,1600.0,810,1850,8400,36,0,47.7341,-122.2,98011,432000.0
4.0,2.75,2730,9112,1.0,0,2,3,9,1740.0,990,3050,10454,18,0,47.4005,-122.312,98198,510000.0
3.0,2.5,1540,7739,2.0,0,0,4,7,1540.0,0,1720,7200,29,0,47.3511,-122.169,98030,270000.0
5.0,2.5,3120,15593,2.0,0,4,3,11,3120.0,0,3390,17003,29,0,47.6142,-122.065,98074,750000.0
2.0,1.5,1480,3120,1.0,0,0,3,7,930.0,550,1000,3780,100,1,47.6684,-122.323,98105,509250.0
3.0,1.0,860,5200,1.0,0,0,5,6,860.0,0,1010,5200,46,0,47.3677,-122.078,98042,189000.0
4.0,2.5,2180,3893,2.0,0,0,3,8,2180.0,0,1710,4550,15,0,47.6886,-122.388,98117,726500.0
3.0,2.0,1300,11374,1.5,0,0,5,7,1300.0,0,1480,9670,81,0,47.4839,-122.302,98168,287000.0
4.0,3.5,3420,49223,2.0,0,0,3,9,3420.0,0,3580,49223,10,0,47.3534,-121.992,98010,679000.0
3.0,2.25,2130,8721,1.0,0,0,3,8,1570.0,560,2130,9477,27,0,47.4202,-122.204,98031,316000.0
4.0,2.5,2300,22445,2.0,0,0,4,8,2300.0,0,2640,21886,23,0,47.6454,-121.902,98014,498000.0
4.0,1.75,2560,8270,1.0,0,0,3,7,1480.0,1080,2320,8450,35,0,47.7572,-122.147,98072,448000.0
2.0,1.0,1040,5527,1.0,0,0,3,7,1040.0,0,2080,7020,63,0,47.6774,-122.284,98115,535000.0
4.0,3.0,3080,9601,2.0,0,1,3,10,3080.0,0,3200,9375,25,0,47.334,-122.332,98003,560000.0
4.0,2.25,2670,14255,1.0,0,0,4,8,1610.0,1060,2470,10290,39,0,47.5623,-122.175,98006,437850.0
4.0,2.75,3270,50994,2.0,0,0,4,8,2720.0,550,2780,36036,31,0,47.347,-122.087,98042,435000.0
4.0,2.5,2610,8031,2.0,0,0,3,8,2610.0,0,2320,8031,16,0,47.7717,-122.27,98155,510000.0
3.0,2.5,2460,54885,2.0,0,0,4,8,2460.0,0,2770,21407,34,0,47.4996,-122.146,98059,520000.0
2.0,1.5,1930,3521,2.0,0,0,3,8,1930.0,0,1840,3576,25,0,47.6092,-122.146,98007,509000.0
3.0,1.0,1220,5652,1.0,0,0,3,6,1220.0,0,1490,2467,110,0,47.5767,-122.408,98116,575000.0
4.0,2.5,2030,7210,1.0,0,0,5,7,1330.0,700,1980,7560,46,0,47.5067,-122.16,98059,365000.0
3.0,2.0,2420,17859,1.0,0,1,5,9,1500.0,920,2955,17859,35,0,47.7074,-122.246,98034,795000.0
3.0,2.5,1870,4060,2.0,0,0,3,7,1870.0,0,2190,4060,9,0,47.3986,-122.163,98042,285000.0
3.0,2.25,3020,43560,2.0,0,0,3,10,2720.0,300,3910,43560,45,0,47.6456,-122.173,98005,955000.0
4.0,2.5,2880,8400,2.0,0,4,3,8,2050.0,830,2880,7440,59,1,47.7704,-122.386,98177,775000.0
4.0,3.0,1810,5012,2.0,0,0,4,7,1810.0,0,1670,5161,17,0,47.5691,-122.292,98108,400000.0
4.0,2.5,2590,8483,2.0,0,0,3,9,2590.0,0,2660,8717,23,0,47.738,-122.221,98011,570000.0
5.0,3.25,3830,6507,2.0,0,0,3,9,3830.0,0,3950,6723,0,0,47.6843,-122.016,98053,955990.0
3.0,2.25,3250,34848,1.0,0,0,3,10,2260.0,990,2770,21512,8,0,47.6077,-122.158,98005,1150000.0
4.0,2.0,2760,21465,1.0,0,0,4,9,2120.0,640,2550,13144,36,0,47.3818,-122.165,98042,459950.0
2.0,1.75,1220,8382,1.0,0,0,3,6,1220.0,0,1100,8382,73,0,47.5033,-122.359,98146,245000.0
3.0,1.5,1280,974,3.0,0,0,3,7,1280.0,0,1420,1422,11,0,47.7162,-122.293,98125,281000.0
3.0,0.75,770,7000,1.0,0,0,3,4,770.0,0,950,10500,72,0,47.5661,-121.887,98024,205000.0
3.0,1.75,1520,15090,1.0,0,0,4,7,1520.0,0,1580,18618,46,0,47.398,-121.964,98038,290000.0
4.0,2.5,2080,11176,1.0,0,0,5,8,2080.0,0,1390,7928,61,0,47.7107,-122.289,98125,635000.0
1.5,1.0,570,6000,1.0,0,0,2,5,570.0,0,1530,6000,96,0,47.5517,-122.385,98136,310000.0
4.0,2.0,1500,3659,1.0,0,0,3,7,830.0,670,1560,3706,109,0,47.6088,-122.293,98122,470000.0
2.0,2.5,2510,14878,2.0,0,0,3,10,2510.0,0,3080,13594,24,0,47.7525,-122.205,98011,600000.0
4.0,2.0,1980,10051,1.0,0,0,3,7,1980.0,0,1520,10125,45,1,47.3231,-122.103,98092,279000.0
3.0,3.5,2500,4270,2.0,0,0,3,8,2500.0,0,2420,4205,14,0,47.536,-121.877,98065,538500.0
4.0,2.5,2720,10006,2.0,0,0,3,9,2720.0,0,2720,10759,25,0,47.6295,-122.042,98074,594950.0
2.0,1.0,910,295772,1.0,0,0,3,5,910.0,0,2050,48351,61,0,47.3752,-122.11,98042,533050.0
3.0,1.75,1480,7040,1.0,0,0,3,7,1480.0,0,2040,7810,40,0,47.6723,-122.169,98033,510000.0
4.0,2.25,2470,8686,1.0,0,0,4,7,1270.0,1200,1900,7350,40,0,47.4371,-122.166,98058,360000.0
2.0,1.0,1650,5106,1.0,0,0,3,7,1090.0,560,1300,6947,54,0,47.6992,-122.309,98115,435000.0
3.0,1.75,1700,6500,1.0,0,0,3,8,1700.0,0,1880,6000,48,0,47.6837,-122.284,98115,559000.0
2.0,1.5,1995,115670,1.5,0,1,4,8,1995.0,0,2142,29375,23,0,47.4022,-122.464,98070,645000.0
2.0,1.0,1280,9690,1.0,0,0,4,6,640.0,640,1630,15884,95,0,47.5341,-122.279,98118,340000.0
4.0,2.5,2980,10459,2.0,0,0,3,9,2980.0,0,2920,7700,14,0,47.7354,-121.974,98019,565000.0
3.0,1.75,1730,6130,1.0,0,0,3,7,1480.0,250,1730,6131,74,0,47.6978,-122.316,98115,575700.0
3.0,3.25,2420,1923,2.0,0,2,3,10,1840.0,580,1840,2890,8,0,47.637,-122.341,98109,1010000.0
3.0,2.0,2800,185130,1.0,0,0,3,8,2320.0,480,2200,72055,18,0,47.4133,-122.006,98038,540500.0
5.0,4.0,1400,8580,1.0,0,0,5,7,900.0,500,1220,8832,60,0,47.456,-122.292,98188,265000.0
4.0,2.0,2070,7830,1.0,0,1,5,7,1180.0,890,2390,7830,73,0,47.7058,-122.278,98125,699950.0
1.5,1.75,750,20339,1.0,0,0,4,4,550.0,200,2020,23958,68,0,47.4756,-122.09,98059,355000.0
3.0,1.5,1460,11407,1.0,0,0,3,7,1460.0,0,1470,11407,60,0,47.746,-122.294,98155,381000.0
5.0,2.25,2140,8700,1.0,0,2,3,8,1220.0,920,1720,6670,53,0,47.6969,-122.31,98115,564000.0
2.0,1.0,740,6250,1.0,0,0,3,6,740.0,0,980,6957,72,0,47.506,-122.335,98146,114975.0
1.5,0.75,410,8636,1.0,0,0,2,4,410.0,0,1190,8636,62,0,47.5077,-122.357,98146,325000.0
2.0,1.0,1570,125452,1.0,0,3,4,7,1570.0,0,1660,46119,61,0,47.2077,-122.016,98022,299990.0
5.0,2.75,2860,5280,2.0,0,0,3,9,2860.0,0,3150,6442,9,0,47.707,-122.102,98052,751000.0
3.0,2.25,1400,6970,2.0,0,0,3,8,1400.0,0,1800,8140,30,0,47.542,-122.184,98006,425000.0
3.0,1.75,2700,5040,1.0,0,2,3,8,1560.0,1140,3010,5000,68,0,47.5834,-122.29,98144,665000.0
5.0,4.0,4460,269345,2.0,0,4,3,9,3330.0,1130,2670,115434,19,0,47.4992,-122.06,98027,833450.0
5.5,1.5,2670,11250,1.5,0,0,4,8,2320.0,350,2030,9000,66,0,47.7121,-122.332,98133,575000.0
3.0,1.75,1520,9600,1.0,0,0,4,7,1520.0,0,1590,10183,47,0,47.473,-122.149,98059,190000.0
3.0,1.75,1520,9600,1.0,0,0,4,7,1520.0,0,1590,10183,48,0,47.473,-122.149,98059,314950.0
2.0,2.0,1660,5200,1.0,0,0,5,7,1120.0,540,1260,5160,108,0,47.6871,-122.334,98103,601150.0
2.0,1.0,860,8308,1.0,0,0,3,7,860.0,0,1200,8308,66,0,47.508,-122.378,98146,315000.0
2.0,1.5,2340,13380,1.0,0,0,4,7,1280.0,1060,1490,8100,61,0,47.5017,-122.377,98146,545000.0
4.0,2.25,2110,10698,2.0,0,0,4,8,2110.0,0,2220,8252,35,0,47.5614,-122.082,98027,565000.0
3.0,1.0,1010,7034,1.0,0,0,3,7,1010.0,0,1440,10994,60,0,47.49,-122.22,98055,175000.0
3.0,2.0,2330,26571,2.5,0,0,3,8,2330.0,0,2030,20037,27,0,47.6009,-122.158,98005,530000.0
4.0,3.0,6430,27517,2.0,0,0,3,12,6430.0,0,3720,14592,13,0,47.6208,-122.219,98004,4489000.0
3.0,1.75,1610,7900,1.0,0,0,4,8,1310.0,300,2210,7700,54,0,47.7588,-122.36,98177,430000.0
3.0,1.75,1460,8372,1.0,0,0,4,7,1460.0,0,1220,7803,33,0,47.3683,-122.087,98042,225000.0
5.0,4.0,2900,9779,2.0,0,0,4,7,1950.0,950,1360,8000,77,0,47.5003,-122.306,98168,312000.0
3.0,1.0,1260,7980,1.0,0,0,3,7,1260.0,0,1760,7606,64,0,47.7013,-122.373,98177,380000.0
2.0,1.0,1210,10000,1.0,0,0,3,7,1210.0,0,1620,10959,62,0,47.4402,-122.333,98148,222200.0
5.0,3.5,3420,8000,2.0,0,0,3,10,3420.0,0,1900,8000,8,0,47.5736,-122.212,98040,1438890.0
4.0,2.5,2120,4558,2.0,0,0,3,7,2120.0,0,2370,5506,12,0,47.3795,-122.022,98038,329950.0
3.0,2.5,2460,10300,1.0,0,0,3,10,2460.0,0,2410,5250,22,0,47.6999,-122.391,98117,995000.0
3.0,3.5,3790,10829,2.0,0,0,3,11,3790.0,0,3620,10989,21,0,47.5525,-122.098,98027,929950.0
4.0,2.5,2350,9779,1.0,0,0,3,10,2350.0,0,2700,10441,28,0,47.6411,-122.065,98074,692000.0
2.0,1.0,620,2475,1.0,0,0,5,6,620.0,0,1290,2475,103,0,47.6655,-122.371,98107,402000.0
3.0,1.75,1920,43560,1.0,0,0,4,7,1340.0,580,2540,58806,52,0,47.6052,-122.044,98074,510000.0
3.0,1.0,1050,8498,1.0,0,0,4,7,1050.0,0,1050,8498,55,0,47.4043,-122.202,98031,249000.0
3.0,1.5,1360,9980,1.0,0,0,4,7,1360.0,0,1360,9750,48,0,47.4143,-122.206,98031,244900.0
3.0,1.0,1180,7068,1.0,0,0,3,6,1180.0,0,1180,7068,71,0,47.4947,-122.238,98178,289900.0
4.0,1.0,1560,7980,1.0,0,0,4,7,1170.0,390,1570,7980,76,0,47.5093,-122.387,98146,552500.0
4.0,2.5,3300,165528,2.0,0,0,3,8,3300.0,0,3030,144696,30,0,47.7657,-122.028,98077,760000.0
2.0,2.75,1100,1088,2.0,0,0,3,7,750.0,350,2090,4125,8,0,47.6405,-122.324,98102,440000.0
3.0,1.75,1770,9000,1.0,0,0,3,7,1090.0,680,1520,21141,60,0,47.4997,-122.326,98168,286000.0
3.0,1.0,1200,4592,1.0,0,0,3,6,800.0,400,940,4440,64,0,47.519,-122.352,98106,260000.0
2.0,2.25,1330,10838,2.0,0,0,3,8,1330.0,0,1390,10310,29,0,47.7689,-122.241,98028,355000.0
3.0,1.75,1570,12506,1.0,0,0,4,8,1570.0,0,2120,13243,56,0,47.3365,-122.319,98003,318000.0
2.0,1.0,1610,19965,1.0,0,0,3,7,1610.0,0,2100,28400,62,0,47.5095,-122.313,98168,255000.0
3.0,1.0,1100,17334,1.0,0,0,3,7,1100.0,0,1530,18694,36,0,47.3003,-122.27,98001,139000.0
4.0,2.25,1810,7068,2.0,0,0,5,7,1810.0,0,1460,7274,39,0,47.7319,-122.204,98034,485000.0
3.0,1.75,2930,266587,2.0,0,0,3,8,2440.0,490,2700,438213,19,0,47.6991,-121.947,98014,549950.0
3.0,1.5,1780,4200,1.5,0,0,4,8,1780.0,0,1380,3333,98,0,47.662,-122.349,98103,588000.0
3.0,2.5,3050,7410,1.5,0,0,5,8,1950.0,1100,1890,5814,64,0,47.6772,-122.296,98115,975000.0
3.0,2.0,1540,1827,2.0,0,0,3,8,1540.0,0,1540,1827,9,0,47.5479,-121.998,98029,402000.0
3.0,1.0,1380,9875,1.0,0,0,3,7,1380.0,0,1200,6250,56,0,47.5131,-122.334,98168,245000.0
3.0,1.75,1890,32340,1.5,0,3,3,8,1890.0,0,1890,40180,38,0,47.4137,-122.439,98070,445000.0
3.0,1.75,1570,8459,1.0,0,0,3,7,1570.0,0,1650,8844,23,0,47.2016,-122.006,98022,195000.0
5.0,2.0,2540,11750,1.0,0,0,3,7,1480.0,1060,2000,12000,53,0,47.7754,-122.291,98155,385000.0
3.0,1.5,1520,7903,1.0,0,0,4,7,1000.0,520,1520,9830,59,0,47.5659,-122.141,98006,450000.0
4.0,2.5,2780,6837,2.0,0,0,3,9,2780.0,0,1160,6837,10,0,47.666,-122.201,98033,1090000.0
2.0,1.0,1730,6375,2.0,0,0,4,6,1730.0,0,1180,6250,69,0,47.5357,-122.368,98126,396675.0
5.0,2.25,2340,7494,1.0,0,0,3,7,1170.0,1170,1650,10125,63,0,47.448,-122.28,98188,242000.0
3.0,1.75,1300,12378,1.0,0,0,4,6,1300.0,0,1300,11596,71,0,47.4996,-121.778,98045,380000.0
2.0,1.0,1420,4635,2.0,0,0,4,7,1420.0,0,1810,4635,73,1,47.68,-122.304,98115,496000.0
3.0,2.5,1470,4488,2.0,0,0,5,7,1470.0,0,1400,4441,34,0,47.723,-122.162,98034,399950.0
4.0,2.5,2850,8526,2.0,0,0,3,9,2850.0,0,2440,7072,17,0,47.6747,-122.191,98033,895000.0
3.0,2.0,2360,6149,2.0,0,3,3,8,1560.0,800,2000,6149,88,1,47.5433,-122.384,98136,690000.0
3.0,1.5,1610,8375,2.0,0,0,3,7,1610.0,0,1610,9107,87,0,47.7527,-122.306,98155,270000.0
3.0,2.0,2420,38781,1.0,0,0,5,7,1210.0,1210,2650,88426,65,0,47.4511,-121.976,98027,349900.0
3.0,2.5,1470,1741,2.0,0,0,3,8,1170.0,300,1470,1583,11,0,47.5464,-121.999,98029,454280.0
3.0,2.5,1410,26375,1.0,0,0,3,6,1410.0,0,1410,12474,23,0,47.7432,-122.076,98077,390000.0
3.0,1.75,1840,14005,1.0,0,0,3,8,1840.0,0,2170,7992,32,0,47.3124,-122.345,98023,275000.0
4.0,2.5,2450,8932,2.0,0,0,3,8,2450.0,0,2410,8775,25,0,47.3093,-122.345,98023,300000.0
3.0,1.75,1500,6000,1.0,0,0,5,7,850.0,650,1700,6000,75,0,47.6474,-122.402,98199,700000.0
3.0,1.75,2080,6609,1.0,0,0,3,7,1280.0,800,1680,6270,64,0,47.6883,-122.3,98115,520000.0
3.0,2.5,2770,39529,2.0,0,0,3,9,2770.0,0,3010,35435,28,0,47.6495,-122.042,98053,715000.0
3.0,2.5,2370,4324,2.0,0,0,3,8,2370.0,0,2370,4348,9,0,47.3515,-121.999,98038,404000.0
3.0,2.0,3000,21883,2.0,0,0,3,7,1970.0,1030,2280,14025,16,0,47.7599,-122.214,98011,490500.0
5.5,2.75,4430,6440,2.0,0,3,3,10,2680.0,1750,3530,7314,51,1,47.5462,-122.265,98118,1485000.0
4.0,1.75,1550,6000,1.0,0,0,5,7,1550.0,0,1550,6000,71,0,47.6567,-122.399,98199,557800.0
4.0,2.25,2290,9900,1.0,0,2,4,8,1550.0,740,2320,9900,56,0,47.4434,-122.343,98166,571000.0
4.0,2.5,2560,4020,2.0,0,0,3,9,2560.0,0,3010,4916,8,0,47.3533,-122.027,98038,410000.0
3.0,1.5,1240,5506,1.0,0,0,4,7,1240.0,0,1670,5589,44,0,47.5294,-122.285,98118,225000.0
4.0,2.5,2590,4498,2.0,0,0,3,9,2590.0,0,2660,5238,10,0,47.7047,-122.128,98052,700000.0
3.0,1.0,1370,3500,1.5,0,0,3,7,1370.0,0,1590,4500,110,1,47.6857,-122.348,98103,500000.0
2.0,2.0,1360,1860,1.0,0,0,4,7,680.0,680,1440,5000,90,0,47.6727,-122.396,98107,536500.0
3.0,2.5,2060,25046,1.0,0,0,4,8,1600.0,460,2050,21255,35,0,47.184,-121.959,98022,330000.0
3.0,1.75,1120,15210,1.0,0,0,5,7,1120.0,0,1710,8470,39,0,47.3659,-122.113,98042,249950.0
4.0,1.75,1630,8410,1.5,0,0,5,7,1630.0,0,1390,8410,71,0,47.4538,-122.288,98188,249000.0
3.0,1.75,1590,7535,1.5,0,0,5,6,1590.0,0,1110,6000,106,0,47.3769,-122.234,98032,249000.0
4.0,1.75,2480,9195,1.0,0,0,3,7,1390.0,1090,2440,9195,64,0,47.584,-122.195,98004,780000.0
4.0,2.5,2700,4275,2.0,0,0,3,9,2700.0,0,1810,4500,10,0,47.6725,-122.327,98115,1200000.0
3.0,1.75,1930,7210,1.0,0,0,3,7,1110.0,820,1870,7877,39,0,47.735,-122.174,98072,434500.0
4.0,2.0,2490,339332,1.0,0,0,3,8,2490.0,0,1910,129373,12,0,47.2725,-121.929,98022,590000.0
2.0,1.0,1000,4000,1.0,0,0,3,6,1000.0,0,1490,5000,105,0,47.6742,-122.396,98107,417200.0
4.0,2.25,2130,11900,2.0,0,0,3,9,2130.0,0,2590,11900,38,0,47.6408,-122.058,98074,649990.0
2.0,1.0,1060,3588,1.0,0,0,4,7,960.0,100,1570,3741,88,0,47.6721,-122.395,98107,506000.0
3.0,2.5,1730,4004,2.0,0,0,3,7,1730.0,0,1730,5523,16,0,47.4317,-122.328,98148,348000.0
4.0,2.5,2810,6146,2.0,0,0,3,9,2810.0,0,2810,6180,16,0,47.4045,-122.208,98031,301000.0
2.0,1.0,880,4000,1.0,0,0,3,7,880.0,0,1150,4000,74,0,47.6848,-122.386,98117,427550.0
3.0,1.0,1040,6720,1.5,0,0,3,7,1040.0,0,1880,11407,64,0,47.7444,-122.294,98155,361000.0
2.0,2.5,1830,8107,1.0,0,0,5,7,930.0,900,1260,6960,68,0,47.701,-122.305,98125,460000.0
4.0,3.5,1800,6400,2.0,0,2,3,8,1800.0,0,1700,4736,30,1,47.625,-122.3,98112,958000.0
5.0,1.75,2460,6846,1.5,0,0,5,7,1340.0,1120,1410,4800,103,0,47.5445,-122.321,98108,445000.0
3.0,2.5,1670,3565,2.0,0,0,3,7,1670.0,0,1510,3770,15,0,47.7623,-122.161,98072,373000.0
4.0,2.25,2660,7957,1.0,0,0,4,8,1750.0,910,1890,8250,38,0,47.7351,-122.199,98011,525000.0
3.0,2.5,2850,12593,2.0,0,0,3,9,2850.0,0,2850,9435,17,0,47.2848,-122.345,98023,364988.0
2.0,1.0,820,8370,1.0,0,0,4,7,820.0,0,1410,8370,73,0,47.7256,-122.361,98177,324000.0
4.0,3.0,2350,5627,1.0,0,0,5,8,1490.0,860,2020,5627,55,0,47.5514,-122.268,98118,625000.0
3.0,1.75,1480,7830,1.0,0,0,3,7,1480.0,0,1130,7553,34,0,47.1967,-121.998,98022,237500.0
5.5,2.25,2930,15949,1.0,0,0,4,8,1730.0,1200,1730,8550,49,0,47.7188,-122.185,98034,429300.0
3.0,1.0,1250,6250,1.0,0,0,2,7,1030.0,220,1130,6250,65,0,47.5292,-122.323,98108,155000.0
4.0,2.75,2760,8160,1.5,0,2,4,8,1780.0,980,2720,8160,75,0,47.7248,-122.365,98177,614000.0
3.0,2.5,2380,3332,2.0,0,0,3,9,2380.0,0,2590,4382,1,0,47.7194,-122.199,98034,650000.0
3.0,2.0,1730,12219,1.0,0,0,4,7,1730.0,0,2470,13594,28,0,47.5825,-122.189,98004,625000.0
3.0,2.25,1670,6414,1.0,0,0,4,8,1670.0,0,2130,7035,54,0,47.6921,-122.386,98117,587100.0
4.0,2.5,2150,37647,2.0,0,0,3,8,2150.0,0,2410,42193,23,0,47.3117,-122.083,98042,380000.0
2.0,1.0,930,5760,1.0,0,0,3,6,730.0,200,1970,5760,98,0,47.5598,-122.266,98118,479500.0
1.5,1.0,620,2380,1.0,0,0,3,6,620.0,0,980,3570,115,0,47.6746,-122.326,98115,382888.0
4.0,4.25,1960,3565,2.0,0,0,3,7,1960.0,0,1920,5750,74,1,47.5849,-122.384,98116,540000.0
4.0,2.75,2550,8632,1.0,0,0,3,8,1700.0,850,2550,9534,42,0,47.6477,-122.197,98033,691000.0
3.0,2.0,1990,3990,1.0,0,0,5,7,1130.0,860,1710,4000,102,0,47.6572,-122.333,98103,760500.0
4.0,2.5,3550,10968,2.0,0,0,3,9,3550.0,0,3550,8583,9,0,47.5431,-121.886,98065,685000.0
3.0,1.0,860,33664,1.0,0,0,4,6,860.0,0,1290,18287,59,0,47.295,-122.275,98001,199129.0
3.0,3.0,2031,7702,2.0,0,0,3,9,2031.0,0,2390,7700,26,0,47.3058,-122.348,98023,335000.0
3.0,2.0,1590,35988,1.0,0,0,4,8,1590.0,0,2780,23789,40,0,47.4365,-122.106,98058,305100.0
4.0,2.25,3010,12202,1.0,0,0,4,9,3010.0,0,2480,10143,56,0,47.6387,-122.174,98005,830000.0
3.0,2.5,2610,8481,2.0,0,0,3,10,2610.0,0,3140,10008,22,0,47.5535,-122.115,98006,810000.0
3.0,2.25,1440,15661,1.0,0,0,3,8,1180.0,260,1440,13963,27,0,47.6225,-122.038,98074,500000.0
3.0,1.75,1920,5405,1.0,0,2,4,7,960.0,960,1190,5405,67,0,47.5583,-122.38,98126,490000.0
2.0,1.75,1670,4200,2.0,0,0,3,7,1670.0,0,1340,2875,102,0,47.5862,-122.387,98116,490000.0
4.0,1.75,1390,10660,1.0,0,0,4,7,1030.0,360,1800,11960,54,0,47.4128,-122.323,98198,272000.0
3.0,2.25,2140,7200,2.0,0,0,4,7,2140.0,0,1890,7455,35,0,47.3913,-122.191,98031,280000.0
3.0,1.0,1250,6180,1.5,0,0,3,7,1250.0,0,1490,6180,59,0,47.7474,-122.327,98155,233000.0
3.0,1.0,1080,6000,1.0,0,0,4,7,1080.0,0,1200,7210,62,0,47.7579,-122.33,98133,275000.0
3.0,3.25,2760,6420,2.0,0,2,3,9,2110.0,650,2030,7725,23,0,47.3895,-122.221,98031,375000.0
3.0,2.75,2180,3703,2.0,0,0,3,8,2180.0,0,2190,3963,10,0,47.776,-122.169,98011,445000.0
3.0,2.5,1260,1125,3.0,0,0,3,8,1260.0,0,1360,1250,12,0,47.6706,-122.381,98107,437500.0
4.0,1.0,1610,6000,1.5,0,0,4,7,1510.0,100,1430,6000,110,0,47.5261,-122.266,98118,426250.0
3.0,1.5,2450,12497,1.0,0,0,4,7,2450.0,0,1560,11700,47,0,47.5317,-121.834,98065,358000.0
4.0,3.5,4150,49503,2.0,0,0,3,11,4150.0,0,3330,60137,11,0,47.6746,-122.018,98053,1175000.0
2.0,1.0,960,8276,1.0,0,0,3,5,960.0,0,1620,6000,76,0,47.5322,-122.033,98027,305000.0
2.0,1.75,1340,4664,1.0,0,0,3,8,1340.0,0,1350,4236,10,0,47.7182,-122.034,98053,415000.0
5.5,3.0,3000,4960,2.0,0,0,3,7,2400.0,600,1420,4960,96,1,47.556,-122.363,98106,520000.0
4.0,3.5,3080,5974,2.0,0,0,3,9,3080.0,0,2950,5425,11,0,47.6007,-121.974,98075,733000.0
3.0,1.0,1130,8159,1.0,0,0,4,7,1130.0,0,1570,8162,61,0,47.7362,-122.333,98133,411500.0
3.0,1.75,2280,16671,1.5,0,0,4,6,1760.0,520,1850,9351,105,0,47.7096,-122.219,98034,540000.0
3.0,1.5,1952,8613,1.0,0,0,4,7,1652.0,300,1400,8712,55,0,47.3715,-122.29,98032,270500.0
2.0,1.5,1280,1256,2.0,0,0,3,8,1200.0,80,1390,1256,17,0,47.6741,-122.375,98107,422250.0
5.0,3.25,3690,12353,2.0,0,0,5,9,3690.0,0,2290,9082,37,0,47.7672,-122.292,98155,655000.0
5.0,3.25,4610,10576,2.0,0,3,3,11,3310.0,1300,4042,8321,8,0,47.5373,-122.07,98027,1200000.0
3.0,2.5,2920,169448,2.5,0,0,3,9,2920.0,0,2360,326097,24,0,47.2492,-121.975,98022,550000.0
2.0,2.25,1230,929,2.0,0,0,3,8,1020.0,210,1270,1370,10,0,47.6191,-122.301,98122,460000.0
4.0,1.5,1580,6200,1.0,0,0,3,6,790.0,790,1320,6499,70,0,47.4971,-122.24,98178,159075.0
2.0,1.0,1220,4000,1.5,0,0,4,6,1220.0,0,1580,4000,106,0,47.6801,-122.354,98103,470000.0
2.0,1.0,1020,7920,1.0,0,0,3,6,1020.0,0,1530,6900,75,0,47.5558,-122.31,98108,235000.0
2.0,1.5,1510,9843,1.0,0,0,4,7,1510.0,0,1590,9368,53,0,47.4419,-122.27,98188,309950.0
4.0,1.75,1830,9600,1.0,0,0,4,7,1010.0,820,1910,11100,48,0,47.5728,-122.125,98006,433000.0
3.0,2.5,2750,10000,1.0,0,3,3,8,1650.0,1100,2490,10000,48,0,47.5644,-122.153,98006,895000.0
3.0,1.5,1860,60960,1.0,0,0,4,7,1140.0,720,2170,82764,47,0,47.3796,-122.102,98042,291000.0
3.0,2.5,2720,13124,2.0,0,0,3,9,2720.0,0,2760,16200,27,0,47.6371,-122.094,98052,835000.0
2.0,1.0,1360,5000,1.0,0,0,3,7,1200.0,160,1540,4000,79,0,47.6372,-122.392,98199,640000.0
3.0,2.25,2340,14279,1.0,0,0,3,8,1340.0,1000,2340,13600,50,0,47.5715,-122.124,98006,438000.0
4.0,2.5,2600,9935,2.0,0,0,3,8,2600.0,0,2830,7620,9,0,47.4865,-122.142,98059,540000.0
4.0,2.5,2090,7434,1.0,0,0,3,7,1090.0,1000,1260,8404,22,0,47.4962,-122.349,98146,325000.0
4.0,1.75,2260,7200,1.5,0,0,5,7,1360.0,900,1410,7465,91,0,47.5122,-122.186,98056,380000.0
2.0,1.0,1390,5544,1.0,0,0,3,7,930.0,460,1710,6200,67,0,47.6696,-122.267,98105,510000.0
4.0,2.5,2300,7707,2.0,0,0,3,8,2300.0,0,2320,6035,10,0,47.3497,-122.044,98038,380000.0
4.0,2.5,2810,9800,1.0,0,0,4,8,1710.0,1100,2800,9800,41,0,47.5657,-122.149,98006,825000.0
4.0,3.25,4060,52707,2.0,0,0,4,9,4060.0,0,3100,50755,18,0,47.7615,-122.041,98077,880000.0
3.0,3.0,2790,13295,2.0,1,4,4,10,2370.0,420,3140,11949,82,1,47.5466,-122.197,98006,1800000.0
3.0,1.0,1290,6380,1.5,0,0,3,7,1290.0,0,1630,6380,85,0,47.6951,-122.319,98115,790000.0
2.0,1.5,720,4346,1.0,0,0,4,6,720.0,0,790,4346,72,0,47.5225,-122.351,98106,287000.0
3.0,3.0,2130,5000,1.5,0,0,3,7,1570.0,560,1638,4500,101,0,47.5451,-122.284,98118,509000.0
3.0,2.25,1750,8400,1.0,0,0,3,7,1350.0,400,2020,9110,49,0,47.4571,-122.272,98188,270000.0
3.0,2.0,960,9380,1.0,0,0,3,6,960.0,0,1460,9240,65,0,47.4852,-122.343,98146,210000.0
3.0,1.0,1570,11752,1.5,0,0,5,8,1570.0,0,2010,8291,84,0,47.7686,-122.348,98133,415000.0
